#,Unnamed: 1
"""Местное время на Мысе Болванский"";""T"";""Po"";""P"";""Pa"";""U"";""DD"";""Ff"";""ff10"";""ff3"";""N"";""WW"";""W1"";""W2"";""Tn"";""Tx"";""Cl"";""Nh"";""H"";""Cm"";""Ch"";""VV"";""Td"";""RRR"";""tR"";""E"";""Tg"";""E'""","""sss"""
"""03.05.2023 03:00"";""0.5"";""753.1"";""754.3"";""1.5"";""87"";""Ветер, дующий с запада"";""17"";"""";""25"";"""";"" "";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";""-1.4"";"""";"""";"""";"""";"""";""""",
"""03.05.2023 00:00"";""0.7"";""751.6"";""752.8"";""2.1"";""92"";""Ветер, дующий с запада"";""17"";"""";""22"";"""";"" "";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";""-0.4"";"""";"""";"""";"""";"""";""""",
"""02.05.2023 21:00"";""0.4"";""749.5"";""750.7"";""1.7"";""98"";""Ветер, дующий с запада"";""18"";"""";""23"";"""";"" "";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";""0.1"";"""";"""";"""";"""";"""";""""",
"""02.05.2023 18:00"";""0.3"";""747.8"";""749.0"";""0.4"";""98"";""Ветер, дующий с западо-юго-запада"";""16"";"""";""20"";"""";"" "";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";""0.0"";"""";"""";"""";"""";"""";""""",
"""02.05.2023 15:00"";""0.2"";""747.4"";""748.5"";""-0.3"";""97"";""Ветер, дующий с западо-юго-запада"";""16"";"""";""20"";"""";"" "";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";""-0.2"";"""";"""";"""";"""";"""";""""",
"""02.05.2023 12:00"";""0.6"";""747.7"";""748.9"";""-1.5"";""98"";""Ветер, дующий с юго-запада"";""9"";"""";""13"";"""";"" "";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";""0.3"";"""";"""";"""";"""";"""";""""",
"""02.05.2023 09:00"";""0.7"";""749.2"";""750.4"";""-2.8"";""93"";""Ветер, дующий с юга"";""8"";"""";"""";"""";"" "";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";""-0.3"";"""";"""";"""";"""";"""";""""",
"""02.05.2023 06:00"";""-0.8"";""752.0"";""753.2"";""-3.5"";""90"";""Ветер, дующий с юга"";""9"";"""";""18"";"""";"" "";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";""-2.2"";"""";"""";"""";"""";"""";""""",
"""02.05.2023 03:00"";""-2.5"";""755.5"";""756.8"";""-3.9"";""88"";""Ветер, дующий с юга"";""13"";"""";""16"";"""";"" "";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";""-4.2"";"""";"""";"""";"""";"""";""""",
"""02.05.2023 00:00"";""-3.7"";""759.4"";""760.6"";""-3.0"";""87"";""Ветер, дующий с юго-юго-востока"";""8"";"""";"""";"""";"" "";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";""-5.5"";"""";"""";"""";"""";"""";""""",
"""01.05.2023 21:00"";""-2.4"";""762.4"";""763.6"";""-2.1"";""80"";""Ветер, дующий с юга"";""9"";"""";"""";"""";"" "";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";""-5.4"";"""";"""";"""";"""";"""";""""",
"""01.05.2023 18:00"";""-2.4"";""764.5"";""765.8"";""-1.5"";""77"";""Ветер, дующий с юга"";""9"";"""";"""";"""";"" "";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";""-5.9"";"""";"""";"""";"""";"""";""""",
"""01.05.2023 15:00"";""-1.5"";""766.0"";""767.2"";""-1.5"";""85"";""Ветер, дующий с юго-юго-запада"";""7"";"""";"""";"""";"" "";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";""-3.8"";"""";"""";"""";"""";"""";""""",
"""01.05.2023 12:00"";""-1.5"";""767.5"";""768.7"";""-0.6"";""79"";""Ветер, дующий с юго-юго-запада"";""9"";"""";"""";"""";"" "";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";""-4.7"";"""";"""";"""";"""";"""";""""",
"""01.05.2023 09:00"";""-2.9"";""768.1"";""769.3"";""-0.9"";""80"";""Ветер, дующий с юго-юго-запада"";""9"";"""";"""";"""";"" "";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";""-5.9"";"""";"""";"""";"""";"""";""""",
"""01.05.2023 06:00"";""-5.5"";""769.0"";""770.3"";""-1.2"";""85"";""Ветер, дующий с юго-запада"";""9"";"""";"""";"""";"" "";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";""-7.6"";"""";"""";"""";"""";"""";""""",
"""01.05.2023 03:00"";""-6.6"";""770.2"";""771.4"";""-0.9"";""87"";""Ветер, дующий с юго-юго-запада"";""10"";"""";"""";"""";"" "";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";""-8.4"";"""";"""";"""";"""";"""";""""",
"""01.05.2023 00:00"";""-7.4"";""771.1"";""772.4"";""-1.1"";""78"";""Ветер, дующий с юго-востока"";""4"";"""";"""";"""";"" "";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";""-10.6"";"""";"""";"""";"""";"""";""""",
"""30.04.2023 21:00"";""-5.9"";""772.2"";""773.5"";""-0.5"";""68"";""Ветер, дующий с юга"";""5"";"""";"""";"""";"" "";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";""-10.9"";"""";"""";"""";"""";"""";""""",
"""30.04.2023 18:00"";""-6.6"";""772.7"";""774.0"";""-1.2"";""90"";""Ветер, дующий с юго-юго-востока"";""4"";"""";"""";"""";"" "";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";""-8.0"";"""";"""";"""";"""";"""";""""",
"""30.04.2023 15:00"";""-5.8"";""773.9"";""775.2"";""-0.4"";""83"";""Ветер, дующий с юго-востока"";""1"";"""";"""";"""";"" "";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";""-8.2"";"""";"""";"""";"""";"""";""""",
"""30.04.2023 12:00"";""-7.3"";""774.3"";""775.5"";""-0.1"";""91"";""Ветер, дующий с западо-юго-запада"";""3"";"""";"""";"""";"" "";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";""-8.5"";"""";"""";"""";"""";"""";""""",
"""30.04.2023 09:00"";""-8.3"";""774.4"";""775.6"";""-0.4"";""95"";""Ветер, дующий с юго-юго-запада"";""2"";"""";"""";"""";"" "";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";""-9.0"";"""";"""";"""";"""";"""";""""",
"""30.04.2023 06:00"";""-9.9"";""774.8"";""776.1"";""-0.3"";""93"";""Ветер, дующий с юго-юго-запада"";""1"";"""";"""";"""";"" "";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";""-10.8"";"""";"""";"""";"""";"""";""""",
"""30.04.2023 03:00"";""-9.9"";""775.1"";""776.4"";""0.1"";""94"";""Ветер, дующий с юго-запада"";""2"";"""";"""";"""";"" "";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";""-10.7"";"""";"""";"""";"""";"""";""""",
"""30.04.2023 00:00"";""-10.6"";""775.0"";""776.2"";""0.1"";""94"";""Ветер, дующий с юго-запада"";""2"";"""";"""";"""";"" "";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";""-11.4"";"""";"""";"""";"""";"""";""""",
"""29.04.2023 21:00"";""-11.1"";""774.9"";""776.2"";""-0.1"";""94"";""Ветер, дующий с юго-юго-запада"";""2"";"""";"""";"""";"" "";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";""-11.9"";"""";"""";"""";"""";"""";""""",
"""29.04.2023 18:00"";""-8.0"";""775.0"";""776.2"";""0.0"";""92"";""Ветер, дующий с востока"";""2"";"""";"""";"""";"" "";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";""-9.1"";"""";"""";"""";"""";"""";""""",
"""29.04.2023 15:00"";""-8.0"";""775.0"";""776.2"";""1.0"";""93"";""Ветер, дующий с северо-востока"";""4"";"""";"""";"""";"" "";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";""-8.9"";"""";"""";"""";"""";"""";""""",
"""29.04.2023 12:00"";""-8.2"";""774.0"";""775.3"";""0.5"";""93"";""Ветер, дующий с востоко-северо-востока"";""5"";"""";"""";"""";"" "";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";""-9.1"";"""";"""";"""";"""";"""";""""",
"""29.04.2023 09:00"";""-9.9"";""773.5"";""774.7"";""0.6"";""94"";""Ветер, дующий с северо-востока"";""5"";"""";"""";"""";"" "";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";""-10.7"";"""";"""";"""";"""";"""";""""",
"""29.04.2023 06:00"";""-9.5"";""772.9"";""774.1"";""0.6"";""93"";""Ветер, дующий с северо-северо-востока"";""6"";"""";"""";"""";"" "";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";""-10.4"";"""";"""";"""";"""";"""";""""",
"""29.04.2023 03:00"";""-8.9"";""772.3"";""773.5"";""0.4"";""95"";""Ветер, дующий с севера"";""5"";"""";"""";"""";"" "";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";""-9.6"";"""";"""";"""";"""";"""";""""",
"""29.04.2023 00:00"";""-8.4"";""771.9"";""773.2"";""0.4"";""95"";""Ветер, дующий с севера"";""6"";"""";"""";"""";"" "";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";""-9.1"";"""";"""";"""";"""";"""";""""",
"""28.04.2023 21:00"";""-7.7"";""771.5"";""772.8"";""0.4"";""95"";""Ветер, дующий с северо-северо-востока"";""6"";"""";"""";"""";"" "";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";""-8.4"";"""";"""";"""";"""";"""";""""",
"""28.04.2023 18:00"";""-7.8"";""771.1"";""772.4"";""0.8"";""93"";""Ветер, дующий с северо-северо-востока"";""7"";"""";"""";"""";"" "";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";""-8.7"";"""";"""";"""";"""";"""";""""",
"""28.04.2023 15:00"";""-6.5"";""770.3"";""771.5"";""1.6"";""86"";""Ветер, дующий с северо-востока"";""7"";"""";"""";"""";"" "";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";""-8.5"";"""";"""";"""";"""";"""";""""",
"""28.04.2023 12:00"";""-6.7"";""768.7"";""769.9"";""1.3"";""87"";""Ветер, дующий с северо-востока"";""7"";"""";"""";"""";"" "";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";""-8.5"";"""";"""";"""";"""";"""";""""",
"""28.04.2023 09:00"";""-7.2"";""767.4"";""768.6"";""0.9"";""88"";""Ветер, дующий с северо-востока"";""8"";"""";"""";"""";"" "";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";""-8.8"";"""";"""";"""";"""";"""";""""",
"""28.04.2023 06:00"";""-6.5"";""766.5"";""767.7"";""0.4"";""92"";""Ветер, дующий с северо-северо-востока"";""8"";"""";"""";"""";"" "";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";""-7.6"";"""";"""";"""";"""";"""";""""",
"""28.04.2023 03:00"";""-7.1"";""766.1"";""767.3"";""0.1"";""90"";""Ветер, дующий с северо-востока"";""8"";"""";"""";"""";"" "";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";""-8.5"";"""";"""";"""";"""";"""";""""",
"""28.04.2023 00:00"";""-8.0"";""766.0"";""767.2"";""0.4"";""94"";""Ветер, дующий с севера"";""7"";"""";"""";"""";"" "";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";""-8.8"";"""";"""";"""";"""";"""";""""",
"""27.04.2023 21:00"";""-4.2"";""765.6"";""766.8"";""0.2"";""94"";""Ветер, дующий с северо-северо-востока"";""7"";"""";"""";"""";"" "";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";""-5.0"";"""";"""";"""";"""";"""";""""",
"""27.04.2023 18:00"";""-3.6"";""765.4"";""766.6"";""1.0"";""94"";""Ветер, дующий с северо-северо-востока"";""8"";"""";"""";"""";"" "";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";""-4.4"";"""";"""";"""";"""";"""";""""",
"""27.04.2023 15:00"";""-2.1"";""764.4"";""765.7"";""1.4"";""87"";""Ветер, дующий с северо-востока"";""7"";"""";""13"";"""";"" "";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";""-4.0"";"""";"""";"""";"""";"""";""""",
"""27.04.2023 12:00"";""-3.2"";""763.0"";""764.2"";""1.5"";""91"";""Ветер, дующий с востоко-северо-востока"";""9"";"""";""15"";"""";"" "";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";""-4.5"";"""";"""";"""";"""";"""";""""",
"""27.04.2023 09:00"";""-3.1"";""761.5"";""762.7"";""1.5"";""93"";""Ветер, дующий с северо-востока"";""12"";"""";""16"";"""";"" "";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";""-4.1"";"""";"""";"""";"""";"""";""""",
"""27.04.2023 06:00"";""-3.7"";""760.0"";""761.2"";""1.8"";""94"";""Ветер, дующий с востоко-северо-востока"";""12"";"""";""16"";"""";"" "";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";""-4.5"";"""";"""";"""";"""";"""";""",
"""27.04.2023 03:00"";""-3.3"";""758.2"";""759.4"";""1.4"";""95"";""Ветер, дующий с востоко-северо-востока"";""13"";"""";""16"";"""";"" "";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";""-4.0"";"""";"""";"""";"""";"""";""",
"""27.04.2023 00:00"";""-3.2"";""756.8"";""758.0"";""1.3"";""98"";""Ветер, дующий с востоко-северо-востока"";""11"";"""";""14"";"""";"" "";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";""-3.5"";"""";"""";"""";"""";"""";""",
"""26.04.2023 21:00"";""-1.6"";""755.5"";""756.7"";""0.8"";""100"";""Ветер, дующий с востока"";""8"";"""";"""";"""";"" "";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";""-1.6"";"""";"""";"""";"""";"""";""""",
"""26.04.2023 18:00"";""-1.3"";""754.7"";""755.9"";""-0.4"";""99"";""Ветер, дующий с востоко-юго-востока"";""5"";"""";"""";"""";"" "";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";""-1.4"";"""";"""";"""";"""";"""";""""",
"""26.04.2023 15:00"";""-0.8"";""755.1"";""756.3"";""0.1"";""97"";""Ветер, дующий с юго-запада"";""6"";"""";"""";"""";"" "";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";""-1.2"";"""";"""";"""";"""";"""";""""",
"""26.04.2023 12:00"";""-0.9"";""755.0"";""756.2"";""1.1"";""93"";""Ветер, дующий с западо-юго-запада"";""4"";"""";"""";"""";"" "";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";""-1.9"";"""";"""";"""";"""";"""";""""",
"""26.04.2023 09:00"";""-2.3"";""753.9"";""755.2"";""2.2"";""94"";""Ветер, дующий с северо-запада"";""8"";"""";"""";"""";"" "";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";""-3.1"";"""";"""";"""";"""";"""";""""",
"""26.04.2023 06:00"";""-0.8"";""751.7"";""752.9"";""0.0"";""97"";""Ветер, дующий с запада"";""9"";"""";""17"";"""";"" "";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";""-1.2"";"""";"""";"""";"""";"""";""""",
"""26.04.2023 03:00"";""-1.3"";""751.7"";""752.9"";""-1.2"";""99"";""Ветер, дующий с западо-юго-запада"";""14"";"""";""18"";"""";"" "";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";""-1.4"";"""";"""";"""";"""";"""";""""",
"""26.04.2023 00:00"";""-0.9"";""752.9"";""754.1"";""-0.2"";""99"";""Ветер, дующий с западо-юго-запада"";""13"";"""";""16"";"""";"" "";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";""-1.0"";"""";"""";"""";"""";"""";""""",
"""25.04.2023 21:00"";""-0.4"";""753.1"";""754.3"";""0.2"";""97"";""Ветер, дующий с запада"";""12"";"""";""15"";"""";"" "";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";""-0.8"";"""";"""";"""";"""";"""";""""",
"""25.04.2023 18:00"";""-0.1"";""752.9"";""754.1"";""0.1"";""95"";""Ветер, дующий с запада"";""12"";"""";""16"";"""";"" "";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";""-0.8"";"""";"""";"""";"""";"""";""""",
"""25.04.2023 15:00"";""0.1"";""752.8"";""754.0"";""0.8"";""93"";""Ветер, дующий с запада"";""11"";"""";"""";"""";"" "";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";""-0.9"";"""";"""";"""";"""";"""";""""",
"""25.04.2023 12:00"";""-0.2"";""752.0"";""753.2"";""0.2"";""93"";""Ветер, дующий с запада"";""10"";"""";"""";"""";"" "";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";""-1.2"";"""";"""";"""";"""";"""";""""",
"""25.04.2023 09:00"";""-3.7"";""751.8"";""753.0"";""0.8"";""98"";""Ветер, дующий с западо-северо-запада"";""7"";"""";"""";"""";"" "";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";""-4.0"";"""";"""";"""";"""";"""";""""",
"""25.04.2023 06:00"";""-4.7"";""751.0"";""752.2"";""0.3"";""98"";""Ветер, дующий с западо-северо-запада"";""8"";"""";"""";"""";"" "";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";""-5.0"";"""";"""";"""";"""";"""";""""",
"""25.04.2023 03:00"";""-3.4"";""750.7"";""751.9"";""-0.2"";""97"";""Ветер, дующий с западо-северо-запада"";""8"";"""";"""";"""";"" "";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";""-3.8"";"""";"""";"""";"""";"""";""""",
"""25.04.2023 00:00"";""-4.7"";""750.9"";""752.1"";""-0.5"";""96"";""Ветер, дующий с юго-юго-запада"";""5"";"""";"""";"""";"" "";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";""-5.2"";"""";"""";"""";"""";"""";""""",
"""24.04.2023 21:00"";""-3.0"";""751.4"";""752.6"";""0.0"";""94"";""Ветер, дующий с юго-запада"";""7"";"""";"""";"""";"" "";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";""-3.8"";"""";"""";"""";"""";"""";""""",
"""24.04.2023 18:00"";""-2.6"";""751.4"";""752.6"";""0.3"";""93"";""Ветер, дующий с юго-запада"";""8"";"""";"""";"""";"" "";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";""-3.6"";"""";"""";"""";"""";"""";""""",
"""24.04.2023 15:00"";""-0.1"";""751.1"";""752.3"";""1.1"";""89"";""Ветер, дующий с запада"";""8"";"""";"""";"""";"" "";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";""-1.7"";"""";"""";"""";"""";"""";""""",
"""24.04.2023 12:00"";""0.2"";""750.0"";""751.2"";""1.1"";""86"";""Ветер, дующий с запада"";""9"";"""";"""";"""";"" "";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";""-1.9"";"""";"""";"""";"""";"""";""""",
"""24.04.2023 09:00"";""-2.5"";""748.9"";""750.1"";""0.9"";""93"";""Ветер, дующий с юго-запада"";""6"";"""";"""";"""";"" "";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";""-3.5"";"""";"""";"""";"""";"""";""""",
"""24.04.2023 06:00"";""-7.0"";""748.0"";""749.2"";""0.2"";""96"";""Ветер, дующий с юго-запада"";""5"";"""";"""";"""";"" "";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";""-7.5"";"""";"""";"""";"""";"""";""""",
"""24.04.2023 03:00"";""-10.9"";""747.8"";""749.0"";""0.6"";""88"";""Ветер, дующий с юго-запада"";""5"";"""";"""";"""";"" "";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";""-12.5"";"""";"""";"""";"""";"""";""""",
"""24.04.2023 00:00"";""-4.6"";""747.2"";""748.4"";""0.8"";""84"";""Ветер, дующий с западо-северо-запада"";""9"";"""";""15"";"""";"" "";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";""-6.9"";"""";"""";"""";"""";"""";""""",
"""23.04.2023 21:00"";""-4.5"";""746.4"";""747.6"";""1.1"";""87"";""Ветер, дующий с северо-запада"";""12"";"""";"""";"""";"" "";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";""-6.3"";"""";"""";"""";"""";"""";""""",
"""23.04.2023 18:00"";""-4.1"";""745.3"";""746.5"";""1.4"";""94"";""Ветер, дующий с северо-северо-запада"";""12"";"""";""15"";"""";"" "";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";""-4.9"";"""";"""";"""";"""";"""";""""",
"""23.04.2023 15:00"";""-2.4"";""743.9"";""745.1"";""0.1"";""99"";""Ветер, дующий с севера"";""7"";"""";"""";"""";"" "";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";""-2.5"";"""";"""";"""";"""";"""";""""",
"""23.04.2023 12:00"";""-2.4"";""743.8"";""745.0"";""-1.1"";""98"";""Ветер, дующий с северо-востока"";""5"";"""";"""";"""";"" "";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";""-2.7"";"""";"""";"""";"""";"""";""""",
"""23.04.2023 09:00"";""-3.3"";""744.9"";""746.1"";""-1.5"";""98"";""Ветер, дующий с востока"";""6"";"""";"""";"""";"" "";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";""-3.6"";"""";"""";"""";"""";"""";""""",
"""23.04.2023 06:00"";""-4.3"";""746.4"";""747.6"";""-1.6"";""98"";""Ветер, дующий с юго-востока"";""4"";"""";"""";"""";"" "";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";""-4.6"";"""";"""";"""";"""";"""";""""",
"""23.04.2023 03:00"";""-4.6"";""748.0"";""749.2"";""-0.9"";""98"";""Ветер, дующий с юга"";""5"";"""";"""";"""";"" "";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";""-4.9"";"""";"""";"""";"""";"""";""""",
"""23.04.2023 00:00"";""-3.9"";""748.9"";""750.1"";""-1.2"";""98"";""Ветер, дующий с юго-запада"";""4"";"""";"""";"""";"" "";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";""-4.2"";"""";"""";"""";"""";"""";""""",
"""22.04.2023 21:00"";""-2.8"";""750.1"";""751.3"";""-1.7"";""99"";""Ветер, дующий с востоко-северо-востока"";""2"";"""";"""";"""";"" "";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";""-2.9"";"""";"""";"""";"""";"""";""""",
"""22.04.2023 18:00"";""-3.7"";""751.8"";""753.0"";""-1.3"";""96"";""Ветер, дующий с востока"";""5"";"""";"""";"""";"" "";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";""-4.2"";"""";"""";"""";"""";"""";""""",
"""22.04.2023 15:00"";""-4.3"";""753.1"";""754.3"";"""";""89"";""Ветер, дующий с востока"";""4"";"""";"""";"""";"" "";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";""-5.8"";"""";"""";"""";"""";"""";""""",
"""21.04.2023 09:00"";""-2.1"";""751.3"";""752.5"";""-0.1"";""99"";""Ветер, дующий с западо-северо-запада"";""5"";"""";"""";"""";"" "";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";""-2.2"";"""";"""";"""";"""";"""";""""",
"""21.04.2023 06:00"";""-3.5"";""751.4"";""752.6"";""-0.2"";""99"";""Ветер, дующий с юго-запада"";""4"";"""";"""";"""";"" "";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";""-3.6"";"""";"""";"""";"""";"""";""""",
"""21.04.2023 03:00"";""-2.5"";""751.6"";""752.8"";""-0.3"";""100"";""Ветер, дующий с запада"";""4"";"""";"""";"""";"" "";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";""-2.5"";"""";"""";"""";"""";"""";""""",
"""21.04.2023 00:00"";""-1.9"";""751.9"";""753.1"";""-0.4"";""100"";""Ветер, дующий с западо-северо-запада"";""4"";"""";"""";"""";"" "";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";""-1.9"";"""";"""";"""";"""";"""";""""",
"""20.04.2023 21:00"";""-1.4"";""752.3"";""753.5"";""-0.6"";""100"";""Ветер, дующий с запада"";""4"";"""";"""";"""";"" "";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";""-1.4"";"""";"""";"""";"""";"""";""""",
"""20.04.2023 18:00"";""-1.1"";""752.9"";""754.1"";""-0.2"";""100"";""Ветер, дующий с западо-юго-запада"";""5"";"""";"""";"""";"" "";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";""-1.1"";"""";"""";"""";"""";"""";""""",
"""20.04.2023 15:00"";""-0.8"";""753.1"";""754.3"";""0.2"";""100"";""Ветер, дующий с запада"";""5"";"""";"""";"""";"" "";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";""-0.8"";"""";"""";"""";"""";"""";""""",
"""20.04.2023 12:00"";""0.0"";""752.9"";""754.0"";""-0.2"";""100"";""Ветер, дующий с западо-юго-запада"";""7"";"""";"""";"""";"" "";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";""0.0"";"""";"""";"""";"""";"""";""""",
"""20.04.2023 09:00"";""0.0"";""753.1"";""754.3"";""-0.6"";""100"";""Ветер, дующий с западо-юго-запада"";""7"";"""";"""";"""";"" "";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";""0.0"";"""";"""";"""";"""";"""";""""",
"""20.04.2023 06:00"";""-0.1"";""753.7"";""754.9"";""-0.9"";""100"";""Ветер, дующий с западо-юго-запада"";""6"";"""";"""";"""";"" "";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";""-0.1"";"""";"""";"""";"""";"""";""""",
"""20.04.2023 03:00"";""-0.7"";""754.6"";""755.8"";""-0.9"";""100"";""Ветер, дующий с запада"";""7"";"""";""14"";"""";"" "";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";""-0.7"";"""";"""";"""";"""";"""";""""",
"""20.04.2023 00:00"";""-1.6"";""755.5"";""756.8"";""-2.4"";""99"";""Ветер, дующий с юго-запада"";""12"";"""";""15"";"""";"" "";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";""-1.7"";"""";"""";"""";"""";"""";""""",
"""19.04.2023 21:00"";""-2.0"";""757.9"";""759.1"";""-2.4"";""99"";""Ветер, дующий с юго-запада"";""12"";"""";""15"";"""";"" "";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";""-2.1"";"""";"""";"""";"""";"""";""""",
"""19.04.2023 18:00"";""-0.9"";""760.3"";""761.5"";""-1.8"";""100"";""Ветер, дующий с запада"";""12"";"""";""14"";"""";"" "";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";""-0.9"";"""";"""";"""";"""";"""";""""",
"""19.04.2023 15:00"";""0.0"";""762.1"";""763.3"";""-0.9"";""99"";""Ветер, дующий с запада"";""9"";"""";"""";"""";"" "";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";""-0.1"";"""";"""";"""";"""";"""";""""",
"""19.04.2023 12:00"";""-0.2"";""763.0"";""764.2"";""-1.1"";""99"";""Ветер, дующий с западо-северо-запада"";""9"";"""";""13"";"""";"" "";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";""-0.3"";"""";"""";"""";"""";"""";""""",
"""19.04.2023 09:00"";""-0.5"";""764.1"";""765.3"";""-1.2"";""100"";""Ветер, дующий с запада"";""8"";"""";"""";"""";"" "";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";""-0.5"";"""";"""";"""";"""";"""";""""",
"""19.04.2023 06:00"";""-0.8"";""765.3"";""766.5"";""-1.7"";""100"";""Ветер, дующий с запада"";""7"";"""";"""";"""";"" "";"""";"""";"""";"""";"""";"""";"""";"""";"""";"""";""-0.8"";"""";"""";"""";"""";"""";""""",
